,features,CIT_ARREST encoded
1842,"(13,[0,7,8,9,10,11,12],[3.0,4.0,1.0,1.0,4.0,1.0,1.0])",1.0
1843,"[1.0,0.0,1.0,0.0,0.0,0.0,111.0,5.0,0.0,1.0,1.0,3.0,1.0]",1.0
1844,"(13,[0,7,8,12],[14.0,5.0,493.0,1.0])",0.0
1845,"(13,[0,7,8,9,10,11,12],[3.0,4.0,1.0,1.0,3.0,5.0,1.0])",1.0
1846,"(13,[0,1,7,8,10,12],[7.0,1.0,6.0,110.0,4.0,1.0])",0.0
1847,"(13,[0,1,7,8,9,12],[6.0,1.0,2.0,8.0,3.0,2.0])",1.0
1848,"(13,[0,5,6,7,8,12],[3.0,2.0,1.0,3.0,380.0,2.0])",0.0
1849,"(13,[0,7,8,11,12],[17.0,4.0,6.0,1.0,1.0])",1.0
1850,"(13,[0,6,7,9,10,11,12],[6.0,144.0,5.0,1.0,1.0,2.0,1.0])",0.0
1851,"(13,[0,6,7,8,9,12],[6.0,117.0,2.0,15.0,1.0,1.0])",0.0
1852,"(13,[0,7,8,10,11,12],[8.0,6.0,198.0,5.0,1.0,1.0])",0.0
1853,"(13,[0,6,7,8,11,12],[2.0,1.0,2.0,24.0,9.0,1.0])",0.0
1854,"[6.0,0.0,2.0,0.0,0.0,1.0,134.0,7.0,501.0,2.0,0.0,5.0,1.0]",0.0
1855,"(13,[0,1,7,8,9,11,12],[31.0,1.0,10.0,4.0,1.0,4.0,1.0])",0.0
1856,"(13,[0,2,10,11,12],[34.0,2.0,1.0,6.0,1.0])",0.0
1857,"[13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0]",1.0
1858,"(13,[0,2,7,8,9,12],[9.0,2.0,1.0,4.0,1.0,1.0])",0.0
1859,"(13,[0,6,7,8,10,11,12],[4.0,1.0,2.0,3.0,5.0,3.0,1.0])",0.0
1860,"(13,[0,4,5,7,8,9,12],[8.0,1.0,2.0,1.0,39.0,1.0,1.0])",0.0
1861,"[27.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,14.0,1.0,1.0,14.0,1.0]",0.0
1862,"(13,[0,7,8,9,10,11,12],[4.0,4.0,1.0,1.0,5.0,1.0,1.0])",1.0
1863,"(13,[0,7,8,9,11,12],[31.0,4.0,4.0,1.0,2.0,1.0])",0.0
1864,"(13,[0,7,8,9,11,12],[8.0,1.0,3.0,2.0,11.0,1.0])",0.0
1865,"(13,[0,2,6,7,8,10,12],[7.0,4.0,3.0,4.0,33.0,2.0,1.0])",0.0
1866,"(13,[0,7,9,10,11,12],[15.0,5.0,1.0,1.0,8.0,1.0])",0.0
1867,"[7.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,17.0,2.0]",0.0
1868,"(13,[0,1,5,7,8,10,12],[4.0,1.0,2.0,5.0,2.0,2.0,2.0])",0.0
1869,"(13,[0,5,7,8,11,12],[15.0,4.0,1.0,17.0,5.0,1.0])",0.0
1870,"(13,[0,1,2,7,8,9,12],[2.0,1.0,2.0,3.0,2.0,8.0,1.0])",0.0
1871,"(13,[0,2,7,8,10,12],[4.0,2.0,3.0,2.0,6.0,1.0])",0.0
1872,"[1.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,37.0,0.0,2.0,0.0,1.0]",0.0
1873,"[21.0,0.0,2.0,12.0,1.0,0.0,13.0,2.0,487.0,0.0,0.0,0.0,1.0]",0.0
1874,"(13,[0,1,3,8,12],[1.0,1.0,71.0,100.0,2.0])",0.0
1875,"(13,[0,6,7,8,9,10,12],[2.0,9.0,2.0,1.0,8.0,3.0,1.0])",1.0
1876,"[28.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,4.0,1.0,2.0]",0.0
1877,"(13,[0,5,7,8,9,11,12],[1.0,1.0,1.0,188.0,1.0,5.0,1.0])",0.0
1878,"(13,[0,7,8,9,10,11,12],[16.0,3.0,1.0,2.0,1.0,2.0,1.0])",1.0
1879,"[7.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,159.0,0.0,0.0,9.0,2.0]",0.0
1880,"(13,[0,7,8,11,12],[9.0,5.0,3.0,3.0,1.0])",0.0
1881,"(13,[0,5,6,7,8,9,12],[6.0,2.0,1.0,3.0,1.0,2.0,1.0])",0.0
1882,"(13,[0,2,7,8,10,11,12],[6.0,2.0,8.0,2.0,5.0,5.0,1.0])",0.0
1883,"[7.0,0.0,0.0,68.0,0.0,2.0,1.0,5.0,5.0,6.0,0.0,15.0,1.0]",0.0
1884,"(13,[0,7,8,12],[12.0,3.0,281.0,1.0])",0.0
1885,"(13,[0,6,7,10,12],[2.0,159.0,3.0,1.0,1.0])",0.0
1886,"[1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,62.0,1.0,0.0,5.0,1.0]",0.0
1887,"(13,[0,7,8,10,11,12],[7.0,5.0,43.0,1.0,1.0,1.0])",0.0
1888,"(13,[0,7,8,9,10,11,12],[26.0,4.0,12.0,1.0,5.0,1.0,2.0])",0.0
1889,"(13,[0,5,7,8,9,10,12],[6.0,1.0,5.0,179.0,10.0,6.0,1.0])",0.0
1890,"[4.0,0.0,0.0,6.0,1.0,1.0,1.0,3.0,5.0,1.0,0.0,25.0,1.0]",0.0
1891,"[9.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,1.0]",1.0
1892,"(13,[0,6,7,8,12],[3.0,135.0,2.0,449.0,1.0])",0.0
1893,"[3.0,0.0,1.0,0.0,0.0,0.0,192.0,3.0,3.0,3.0,3.0,13.0,2.0]",0.0
1894,"[3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0]",1.0
1895,"(13,[0,2,7,8,11,12],[2.0,1.0,3.0,21.0,12.0,1.0])",0.0
1896,"(13,[0,5,7,8,11,12],[2.0,2.0,5.0,2.0,15.0,1.0])",0.0
1897,"[2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,6.0,1.0,1.0]",0.0
1898,"(13,[0,2,5,11,12],[7.0,2.0,3.0,2.0,1.0])",0.0
1899,"(13,[0,7,8,9,11,12],[9.0,9.0,31.0,2.0,4.0,1.0])",0.0
1900,"(13,[0,5,7,8,10,11,12],[27.0,1.0,1.0,18.0,2.0,6.0,1.0])",0.0
1901,"[10.0,0.0,1.0,15.0,0.0,1.0,35.0,3.0,466.0,2.0,6.0,0.0,1.0]",0.0
1902,"[8.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,27.0,1.0,5.0,1.0,1.0]",0.0
1903,"(13,[0,3,6,7,8,11,12],[2.0,1.0,1.0,2.0,3.0,9.0,2.0])",0.0
1904,"[14.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,372.0,7.0,2.0,2.0,1.0]",0.0
1905,"(13,[0,10,12],[2.0,1.0,2.0])",0.0
1906,"(13,[0,5,6,7,8,12],[8.0,2.0,1.0,2.0,11.0,1.0])",0.0
1907,"(13,[0,9,10,11,12],[10.0,1.0,1.0,1.0,1.0])",0.0
1908,"[21.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,13.0,6.0,0.0,6.0,1.0]",0.0
1909,"(13,[0,10,11,12],[1.0,1.0,4.0,2.0])",0.0
1910,"(13,[0,6,7,9,10,11,12],[24.0,28.0,11.0,1.0,2.0,7.0,1.0])",0.0
1911,"(13,[0,5,7,8,12],[4.0,1.0,11.0,12.0,1.0])",0.0
1912,"(13,[0,6,7,10,12],[7.0,56.0,7.0,1.0,1.0])",0.0
1913,"[7.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,476.0,0.0,5.0,0.0,1.0]",0.0
1914,"[3.0,0.0,1.0,33.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,9.0,1.0]",0.0
1915,"[18.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,16.0,1.0]",0.0
1916,"[6.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,116.0,0.0,0.0,9.0,1.0]",0.0
1917,"[15.0,1.0,3.0,0.0,0.0,3.0,106.0,13.0,1.0,1.0,9.0,7.0,2.0]",1.0
1918,"(13,[0,8,9,11,12],[1.0,4.0,1.0,5.0,1.0])",0.0
1919,"[4.0,0.0,0.0,2.0,0.0,0.0,54.0,0.0,1.0,1.0,1.0,5.0,1.0]",1.0
1920,"[9.0,0.0,0.0,7.0,0.0,1.0,10.0,1.0,5.0,6.0,2.0,15.0,1.0]",0.0
1921,"(13,[0,5,7,12],[10.0,1.0,2.0,1.0])",0.0
1922,"(13,[0,6,7,8,12],[9.0,1.0,3.0,105.0,2.0])",0.0
1923,"(13,[0,6,7,8,9,10,12],[4.0,6.0,2.0,1.0,1.0,2.0,1.0])",1.0
1924,"(13,[0,7,8,11,12],[7.0,4.0,19.0,3.0,2.0])",0.0
1925,"(13,[0,8,10,11,12],[2.0,9.0,6.0,1.0,1.0])",0.0
1926,"[8.0,0.0,1.0,0.0,0.0,3.0,181.0,5.0,46.0,2.0,0.0,2.0,2.0]",0.0
1927,"(13,[0,2,9,10,12],[21.0,1.0,1.0,1.0,1.0])",0.0
1928,"[18.0,0.0,1.0,0.0,0.0,0.0,136.0,2.0,373.0,4.0,0.0,19.0,1.0]",0.0
1929,"[4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0]",0.0
1930,"(13,[0,2,6,9,10,11,12],[24.0,2.0,2.0,7.0,1.0,2.0,1.0])",0.0
1931,"(13,[0,7,8,10,11,12],[1.0,9.0,274.0,6.0,1.0,1.0])",1.0
1932,"[6.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,133.0,3.0,3.0,3.0,1.0]",0.0
1933,"(13,[0,6,8,9,10,11,12],[9.0,6.0,4.0,1.0,1.0,8.0,1.0])",0.0
1934,"(13,[0,2,7,8,11,12],[8.0,1.0,2.0,479.0,9.0,1.0])",0.0
1935,"(13,[0,7,8,11,12],[8.0,4.0,135.0,5.0,1.0])",0.0
1936,"(13,[0,1,7,8,9,10,12],[3.0,1.0,2.0,1.0,2.0,3.0,2.0])",1.0
1937,"(13,[0,2,5,6,10,12],[8.0,1.0,2.0,5.0,2.0,1.0])",0.0
1938,"(13,[0,7,8,10,12],[2.0,4.0,354.0,2.0,1.0])",0.0
1939,"(13,[0,5,7,8,10,11,12],[6.0,1.0,7.0,271.0,5.0,10.0,1.0])",0.0
1940,"[2.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,488.0,0.0,1.0,12.0,1.0]",0.0
1941,"(13,[0,5,6,7,12],[2.0,1.0,148.0,5.0,2.0])",0.0
1942,"[7.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,411.0,0.0,2.0,7.0,1.0]",0.0
1943,"[1.0,0.0,2.0,0.0,0.0,1.0,7.0,5.0,452.0,0.0,1.0,2.0,2.0]",0.0
1944,"(13,[0,2,5,10,11,12],[18.0,2.0,2.0,2.0,4.0,1.0])",0.0
1945,"(13,[0,5,6,7,8,11,12],[4.0,1.0,5.0,1.0,7.0,5.0,1.0])",0.0
1946,"[2.0,0.0,2.0,0.0,0.0,3.0,1.0,7.0,18.0,2.0,2.0,4.0,1.0]",0.0
1947,"(13,[0,3,7,8,9,12],[9.0,7.0,4.0,350.0,4.0,1.0])",0.0
1948,"(13,[0,2,7,8,9,10,12],[1.0,1.0,1.0,207.0,1.0,2.0,2.0])",0.0
1949,"(13,[0,8,10,11,12],[14.0,306.0,1.0,11.0,1.0])",0.0
1950,"[1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0]",0.0
1951,"(13,[0,7,8,9,11,12],[8.0,2.0,113.0,3.0,6.0,2.0])",1.0
1952,"[2.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,8.0,3.0,0.0,1.0]",1.0
1953,"[6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,6.0,2.0]",1.0
1954,"(13,[0,6,7,8,12],[9.0,1.0,1.0,13.0,1.0])",0.0
1955,"(13,[0,2,5,10,11,12],[7.0,1.0,2.0,2.0,7.0,1.0])",0.0
1956,"[6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,1.0]",1.0
1957,"(13,[0,6,10,11,12],[1.0,2.0,2.0,4.0,1.0])",0.0
1958,"(13,[0,7,8,10,12],[12.0,3.0,143.0,1.0,1.0])",0.0
1959,"(13,[0,1,7,10,11,12],[13.0,1.0,5.0,1.0,2.0,1.0])",0.0
1960,"[1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,14.0,12.0,3.0,4.0,1.0]",1.0
1961,"(13,[0,2,9,10,11,12],[7.0,1.0,1.0,1.0,2.0,1.0])",0.0
1962,"(13,[0,7,8,9,10,12],[7.0,1.0,196.0,1.0,3.0,1.0])",0.0
1963,"(13,[0,2,3,6,7,8,12],[2.0,1.0,1.0,122.0,5.0,324.0,1.0])",0.0
1964,"(13,[0,5,7,8,11,12],[17.0,3.0,4.0,6.0,1.0,1.0])",1.0
1965,"(13,[0,2,7,8,11,12],[7.0,2.0,1.0,142.0,4.0,1.0])",0.0
1966,"[8.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,1.0,1.0]",0.0
1967,"(13,[0,7,8,9,10,11,12],[7.0,5.0,1.0,1.0,1.0,5.0,1.0])",1.0
1968,"[4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,19.0,2.0,0.0,2.0,1.0]",0.0
1969,"(13,[0,6,11,12],[11.0,189.0,10.0,1.0])",0.0
1970,"(13,[0,6,7,8,10,11,12],[1.0,9.0,5.0,57.0,3.0,5.0,1.0])",0.0
1971,"(13,[0,10,11,12],[16.0,1.0,4.0,2.0])",0.0
1972,"(13,[0,7,8,9,10,11,12],[2.0,4.0,1.0,4.0,4.0,1.0,1.0])",1.0
1973,"(13,[0,2,5,7,8,12],[24.0,2.0,2.0,2.0,20.0,1.0])",0.0
1974,"(13,[0,5,7,8,11,12],[9.0,2.0,2.0,45.0,1.0,1.0])",0.0
1975,"(13,[0,5,7,8,9,10,12],[11.0,1.0,4.0,263.0,1.0,6.0,2.0])",1.0
1976,"(13,[0,2,7,8,12],[9.0,4.0,1.0,2.0,2.0])",0.0
1977,"(13,[0,5,9,10,11,12],[10.0,1.0,2.0,1.0,4.0,1.0])",0.0
1978,"(13,[0,9,10,11,12],[16.0,3.0,1.0,4.0,2.0])",0.0
1979,"(13,[0,2,6,10,12],[1.0,1.0,1.0,2.0,1.0])",0.0
1980,"(13,[0,2,5,7,8,12],[1.0,1.0,1.0,10.0,8.0,2.0])",0.0
1981,"(13,[0,5,7,8,9,11,12],[1.0,1.0,5.0,104.0,3.0,6.0,1.0])",0.0
1982,"[1.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,456.0,0.0,2.0,8.0,1.0]",0.0
1983,"(13,[0,7,8,12],[7.0,2.0,31.0,1.0])",0.0
1984,"[7.0,1.0,2.0,0.0,0.0,0.0,114.0,1.0,2.0,0.0,5.0,4.0,2.0]",0.0
1985,"(13,[0,2,7,8,10,12],[1.0,1.0,3.0,4.0,2.0,1.0])",0.0
1986,"(13,[0,5,7,8,12],[4.0,1.0,5.0,186.0,1.0])",0.0
1987,"[1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,30.0,0.0,4.0,1.0,1.0]",0.0
1988,"(13,[0,7,8,9,11,12],[3.0,2.0,191.0,3.0,5.0,2.0])",0.0
1989,"(13,[0,5,7,8,10,12],[26.0,1.0,2.0,252.0,1.0,1.0])",0.0
1990,"(13,[0,9,10,11,12],[1.0,2.0,1.0,6.0,1.0])",0.0
1991,"(13,[0,7,8,10,11,12],[8.0,8.0,33.0,4.0,1.0,1.0])",0.0
1992,"(13,[0,1,2,6,7,8,12],[1.0,1.0,2.0,1.0,4.0,3.0,2.0])",0.0
1993,"(13,[0,7,8,9,10,11,12],[8.0,4.0,1.0,6.0,2.0,6.0,1.0])",1.0
1994,"(13,[0,7,8,11,12],[7.0,1.0,351.0,1.0,1.0])",0.0
1995,"(13,[0,5,8,11,12],[6.0,1.0,96.0,3.0,1.0])",0.0
1996,"(13,[2,5,7,8,9,10,12],[2.0,1.0,2.0,4.0,5.0,3.0,1.0])",0.0
1997,"(13,[0,7,8,9,10,11,12],[20.0,4.0,1.0,3.0,5.0,1.0,1.0])",1.0
1998,"(13,[0,7,8,10,12],[9.0,5.0,7.0,3.0,2.0])",0.0
1999,"(13,[0,2,5,7,8,11,12],[2.0,3.0,2.0,5.0,24.0,6.0,1.0])",0.0
2000,"[7.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,11.0,7.0,0.0,1.0]",0.0
2001,"(13,[0,7,8,9,11,12],[31.0,10.0,4.0,1.0,2.0,1.0])",0.0
2002,"(13,[0,5,7,8,9,11,12],[6.0,2.0,4.0,6.0,1.0,3.0,1.0])",0.0
2003,"(13,[0,5,7,8,11,12],[3.0,1.0,1.0,2.0,5.0,1.0])",0.0
2004,"(13,[0,10,11,12],[32.0,1.0,2.0,1.0])",0.0
2005,"(13,[0,2,7,9,10,12],[8.0,2.0,3.0,1.0,2.0,1.0])",0.0
2006,"(13,[0,7,8,9,11,12],[22.0,2.0,137.0,3.0,5.0,1.0])",0.0
2007,"(13,[0,6,10,11,12],[2.0,170.0,1.0,11.0,1.0])",0.0
2008,"(13,[0,2,7,8,10,11,12],[10.0,3.0,5.0,18.0,2.0,4.0,2.0])",0.0
2009,"(13,[0,5,7,8,11,12],[2.0,1.0,1.0,2.0,8.0,1.0])",0.0
2010,"(13,[0,7,8,12],[6.0,3.0,82.0,1.0])",0.0
2011,"(13,[0,7,8,11,12],[7.0,2.0,21.0,10.0,1.0])",0.0
2012,"[9.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,431.0,1.0,3.0,0.0,1.0]",0.0
2013,"[1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,148.0,1.0,2.0,5.0,1.0]",0.0
2014,"(13,[0,7,8,9,11,12],[9.0,1.0,2.0,2.0,5.0,1.0])",0.0
2015,"[26.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,2.0,4.0,1.0]",0.0
2016,"(13,[0,2,5,11,12],[2.0,1.0,2.0,2.0,1.0])",0.0
2017,"[10.0,0.0,2.0,0.0,0.0,1.0,22.0,11.0,1.0,0.0,1.0,27.0,1.0]",1.0
2018,"(13,[0,7,8,9,10,11,12],[2.0,2.0,1.0,3.0,3.0,1.0,1.0])",1.0
2019,"[9.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,5.0,1.0,3.0,5.0,1.0]",0.0
2020,"[7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,55.0,1.0,2.0,3.0,1.0]",0.0
2021,"(13,[0,5,7,8,12],[2.0,2.0,1.0,10.0,2.0])",0.0
2022,"(13,[0,1,5,9,10,11,12],[30.0,1.0,1.0,1.0,1.0,5.0,1.0])",0.0
2023,"(13,[0,7,10,12],[2.0,5.0,2.0,1.0])",0.0
2024,"[8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0]",1.0
2025,"[19.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,64.0,4.0,5.0,1.0,1.0]",0.0
2026,"(13,[0,2,6,7,8,11,12],[6.0,2.0,2.0,2.0,346.0,2.0,1.0])",0.0
2027,"(13,[0,2,6,7,8,11,12],[13.0,1.0,1.0,2.0,374.0,2.0,2.0])",0.0
2028,"(13,[0,5,9,10,11,12],[30.0,2.0,1.0,2.0,8.0,1.0])",0.0
2029,"(13,[0,2,5,7,8,12],[2.0,1.0,2.0,1.0,10.0,2.0])",0.0
2030,"[21.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,112.0,1.0,0.0,2.0,1.0]",0.0
2031,"(13,[0,5,9,11,12],[7.0,1.0,1.0,6.0,1.0])",0.0
2032,"(13,[0,1,8,9,10,11,12],[2.0,1.0,1.0,1.0,1.0,2.0,2.0])",1.0
2033,"(13,[0,7,8,9,10,12],[2.0,2.0,1.0,1.0,3.0,1.0])",1.0
2034,"(13,[0,7,8,10,11,12],[8.0,6.0,74.0,1.0,1.0,1.0])",0.0
2035,"[7.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,6.0,1.0,14.0,1.0]",0.0
2036,"(13,[0,5,6,9,10,11,12],[13.0,1.0,42.0,1.0,1.0,2.0,1.0])",0.0
2037,"(13,[0,5,6,7,9,10,12],[1.0,2.0,1.0,6.0,1.0,3.0,1.0])",0.0
2038,"[10.0,0.0,2.0,56.0,0.0,1.0,25.0,1.0,2.0,10.0,2.0,12.0,1.0]",0.0
2039,"(13,[0,7,8,9,10,11,12],[9.0,8.0,422.0,3.0,4.0,1.0,1.0])",0.0
2040,"(13,[0,2,7,8,9,12],[6.0,2.0,4.0,427.0,7.0,1.0])",0.0
2041,"(13,[0,5,6,7,8,9,12],[6.0,1.0,21.0,1.0,2.0,1.0,1.0])",0.0
2042,"(13,[0,2,7,8,9,10,12],[3.0,2.0,2.0,1.0,1.0,1.0,1.0])",1.0
2043,"[10.0,0.0,0.0,47.0,1.0,0.0,185.0,3.0,524.0,1.0,0.0,0.0,1.0]",0.0
2044,"[1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,38.0,1.0,6.0,0.0,1.0]",0.0
2045,"[4.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,2.0,6.0,2.0,14.0,1.0]",0.0
2046,"(13,[0,7,8,9,10,12],[11.0,3.0,7.0,8.0,3.0,1.0])",0.0
2047,"(13,[0,1,7,8,9,10,12],[5.0,1.0,7.0,1.0,3.0,4.0,1.0])",1.0
2048,"[3.0,0.0,0.0,1.0,0.0,1.0,44.0,1.0,5.0,0.0,2.0,0.0,1.0]",0.0
2049,"(13,[0,2,5,6,9,10,12],[2.0,2.0,2.0,1.0,1.0,1.0,1.0])",0.0
2050,"(13,[0,7,8,12],[13.0,5.0,26.0,2.0])",0.0
2051,"(13,[0,2,5,10,11,12],[1.0,1.0,2.0,2.0,6.0,2.0])",0.0
2052,"(13,[0,7,8,10,11,12],[2.0,6.0,74.0,1.0,1.0,1.0])",0.0
2053,"(13,[0,7,8,12],[3.0,5.0,451.0,1.0])",0.0
2054,"[9.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,6.0,0.0,6.0,1.0]",0.0
2055,"(13,[0,8,9,11,12],[6.0,3.0,9.0,3.0,1.0])",0.0
2056,"(13,[0,2,5,7,8,11,12],[2.0,2.0,1.0,1.0,2.0,10.0,1.0])",0.0
2057,"[10.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,79.0,0.0,1.0,2.0,2.0]",0.0
2058,"(13,[0,5,9,10,11,12],[1.0,2.0,1.0,2.0,7.0,1.0])",0.0
2059,"(13,[0,6,12],[2.0,1.0,1.0])",0.0
2060,"(13,[0,7,8,9,10,11,12],[26.0,9.0,9.0,4.0,6.0,1.0,1.0])",0.0
2061,"(13,[0,5,7,8,9,12],[14.0,2.0,4.0,13.0,1.0,1.0])",0.0
2062,"(13,[0,2,5,9,11,12],[1.0,2.0,2.0,2.0,11.0,2.0])",0.0
2063,"(13,[0,3,7,8,12],[9.0,7.0,3.0,465.0,1.0])",0.0
2064,"(13,[0,2,5,11,12],[3.0,1.0,1.0,5.0,1.0])",0.0
2065,"(13,[0,7,8,9,11,12],[2.0,1.0,78.0,9.0,12.0,1.0])",0.0
2066,"(13,[0,2,6,12],[27.0,1.0,13.0,2.0])",0.0
2067,"(13,[0,2,5,9,10,11,12],[22.0,1.0,1.0,1.0,1.0,16.0,1.0])",0.0
2068,"(13,[0,2,7,8,9,11,12],[10.0,2.0,5.0,38.0,1.0,2.0,1.0])",0.0
2069,"(13,[0,7,8,9,10,12],[3.0,4.0,54.0,7.0,5.0,1.0])",0.0
2070,"(13,[0,1,7,8,10,11,12],[9.0,1.0,5.0,59.0,5.0,3.0,1.0])",0.0
2071,"(13,[0,1,5,7,8,10,12],[1.0,1.0,1.0,1.0,10.0,2.0,2.0])",0.0
2072,"(13,[0,2,7,8,9,11,12],[6.0,2.0,5.0,2.0,7.0,9.0,1.0])",0.0
2073,"(13,[0,5,7,8,9,11,12],[7.0,1.0,8.0,36.0,2.0,4.0,1.0])",0.0
2074,"(13,[0,1,2,7,8,11,12],[15.0,1.0,3.0,4.0,32.0,1.0,1.0])",0.0
2075,"(13,[0,2,7,8,10,11,12],[4.0,2.0,2.0,5.0,5.0,6.0,1.0])",0.0
2076,"(13,[0,2,7,8,11,12],[6.0,2.0,5.0,3.0,2.0,1.0])",0.0
2077,"(13,[0,8,12],[4.0,44.0,2.0])",0.0
2078,"(13,[0,7,8,10,11,12],[10.0,3.0,2.0,1.0,3.0,1.0])",0.0
2079,"(13,[0,5,6,9,10,12],[4.0,1.0,5.0,1.0,1.0,1.0])",0.0
2080,"(13,[0,5,7,8,9,10,12],[11.0,3.0,7.0,1.0,3.0,4.0,1.0])",1.0
2081,"[6.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,13.0,5.0,5.0,0.0,1.0]",0.0
2082,"(13,[0,7,8,9,12],[10.0,2.0,6.0,4.0,1.0])",1.0
2083,"[3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0]",0.0
2084,"(13,[0,2,7,8,11,12],[6.0,2.0,3.0,88.0,6.0,1.0])",0.0
2085,"(13,[0,5,7,9,10,11,12],[1.0,1.0,7.0,1.0,2.0,8.0,1.0])",0.0
2086,"[2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,2.0,0.0,2.0]",0.0
2087,"(13,[0,7,8,9,10,12],[7.0,10.0,8.0,3.0,2.0,1.0])",0.0
2088,"[16.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,2.0,13.0,2.0]",1.0
2089,"(13,[0,2,6,7,8,9,12],[3.0,1.0,8.0,1.0,34.0,1.0,1.0])",0.0
2090,"(13,[0,1,5,7,8,10,12],[8.0,1.0,1.0,5.0,39.0,2.0,1.0])",0.0
2091,"(13,[0,3,7,8,11,12],[7.0,1.0,2.0,441.0,14.0,2.0])",0.0
2092,"[3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,221.0,8.0,3.0,4.0,1.0]",0.0
2093,"(13,[0,5,7,8,12],[2.0,2.0,3.0,505.0,1.0])",0.0
2094,"(13,[0,2,5,9,10,11,12],[1.0,2.0,2.0,1.0,1.0,2.0,2.0])",0.0
2095,"(13,[0,6,7,8,9,12],[4.0,163.0,3.0,4.0,1.0,2.0])",0.0
2096,"[16.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,0.0,1.0]",0.0
2097,"[11.0,0.0,0.0,11.0,0.0,3.0,21.0,3.0,219.0,9.0,4.0,20.0,1.0]",0.0
2098,"[6.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,285.0,3.0,5.0,0.0,1.0]",0.0
2099,"(13,[0,5,7,8,11,12],[26.0,2.0,1.0,83.0,10.0,1.0])",0.0
2100,"[7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0]",0.0
2101,"(13,[0,2,5,11,12],[19.0,1.0,1.0,4.0,1.0])",0.0
2102,"(13,[0,6,8,10,11,12],[9.0,1.0,355.0,1.0,4.0,1.0])",0.0
2103,"[6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0]",1.0
2104,"(13,[0,3,5,8,9,11,12],[1.0,7.0,2.0,387.0,7.0,3.0,1.0])",0.0
